"symbol","Margin Mode","Position Side","Entry Price","Avg. Close Pirce","Max Open Interest","Closed Vol.","Closing PNL","Funding Fee","Transaction Fee","Transaction Fee(BNB)","Opened","Closed","Status"
"MATICUSDT","Cross","Short","0.87410000","0.87320000","10.00000000","10.00000000","0.00899999","0E-8","-0.00437050","0E-8","2024-04-11 17:14:40.784","2024-04-11 17:38:11.019","Closed"
"MATICUSDT","Cross","Short","0.86580000","0.86490000","10.00000000","10.00000000","0.00899999","0E-8","-0.00432900","0E-8","2024-04-11 16:45:20.354","2024-04-11 16:45:53.149","Closed"
"MATICUSDT","Cross","Short","0.87450000","0.87190000","10.00000000","10.00000000","0.02600000","0E-8","-0.00437249","0E-8","2024-04-11 12:05:52.904","2024-04-11 12:27:29.894","Closed"
"MATICUSDT","Cross","Short","0.87890000","0.87790000","10.00000000","10.00000000","0.00999999","0E-8","-0.00878400","0E-8","2024-04-11 11:33:18.782","2024-04-11 11:35:46.421","Closed"
"MATICUSDT","Cross","Short","0.88260000","0.88220000","10.00000000","10.00000000","0.00400000","0E-8","-0.00882400","0E-8","2024-04-11 10:44:03.419","2024-04-11 11:03:49.559","Closed"
"MATICUSDT","Cross","Short","0.88620000","0.88470000","10.00000000","10.00000000","0.01500000","0E-8","-0.00177240","0E-8","2024-04-11 10:03:38.599","2024-04-11 10:13:56.965","Closed"
"MATICUSDT","Cross","Short","0.89190000","0.89020000","10.00000000","10.00000000","0.01700000","0E-8","-0.00178380","0E-8","2024-04-11 09:15:54.653","2024-04-11 09:24:56.606","Closed"
"MATICUSDT","Cross","Short","0.86450000","0.86850000","10.00000000","10.00000000","-0.04000000","0E-8","-0.00432250","0E-8","2024-04-10 13:21:25.009","2024-04-10 13:57:29.687","Closed"
"MATICUSDT","Cross","Short","0.86990000","0.87010000","10.00000000","10.00000000","-0.00200000","0E-8","-0.00434950","0E-8","2024-04-10 12:48:33.523","2024-04-10 12:51:18.806","Closed"
"MATICUSDT","Cross","Short","0.88160000","0.87960000","10.00000000","10.00000000","0.02000000","0E-8","0E-8","0E-8","2024-04-10 12:13:09.195","2024-04-10 12:16:20.614","Closed"
"MATICUSDT","Cross","Short","0.88490000","0.88410000","10.00000000","10.00000000","0.00799999","0E-8","0E-8","0E-8","2024-04-10 11:50:31.742","2024-04-10 12:03:22.067","Closed"
"MATICUSDT","Cross","Short","0.88670000","0.88550000","10.00000000","10.00000000","0.01200000","0E-8","-0.00443350","0E-8","2024-04-10 11:46:33.106","2024-04-10 11:48:29.556","Closed"
"MATICUSDT","Cross","Short","0.88210000","0.87940000","10.00000000","10.00000000","0.02700000","0E-8","-0.00441050","0E-8","2024-04-10 10:14:43.560","2024-04-10 10:42:15.016","Closed"
"MATICUSDT","Cross","Short","0.88270000","0.88130000","10.00000000","10.00000000","0.01400000","0E-8","-0.00440650","0E-8","2024-04-10 08:07:38.833","2024-04-10 10:13:38.155","Closed"
"MATICUSDT","Cross","Short","0.88440000","0.88320000","10.00000000","10.00000000","0.01200000","0E-8","-0.00176880","0E-8","2024-04-10 08:05:58.846","2024-04-10 08:07:09.147","Closed"
"MATICUSDT","Cross","Long","0.93430000","0.93520000","10.00000000","10.00000000","0.00900000","0E-8","-0.00467150","0E-8","2024-04-09 07:12:07.628","2024-04-09 07:15:32.923","Closed"
"ADAUSDT","Cross","Short","0.56650000","0.57100000","10.00000000","10.00000000","-0.04500000","0E-8","-0.00398799","0E-8","2024-04-05 12:43:50.146","2024-04-05 12:55:16.497","Closed"
"XRPUSDT","Cross","Short","0.56990000","0.57220000","10.00000000","10.00000000","-0.02300000","0E-8","-0.00284949","0E-8","2024-04-05 12:36:17.530","2024-04-05 12:41:09.707","Closed"
"MATICUSDT","Cross","Short","0.86360000","0.87060000","10.00000000","10.00000000","-0.07000000","0E-8","-0.00867100","0E-8","2024-04-05 12:07:27.697","2024-04-05 12:25:14.778","Closed"
"BTCUSDT","Cross","Long","68727.60000000","67451.20000000","0.00700000","0.00700000","-8.93480000","-0.29814338","-0.24054660","0E-8","2024-03-08 14:52:16.624","2024-03-08 16:01:52.190","Closed"
"BTCUSDT","Cross","Long","68346.50000000","68569.00000000","0.01400000","0.01400000","3.11500000","0E-8","-0.95840850","0E-8","2024-03-08 14:32:11.900","2024-03-08 14:51:17.274","Closed"
"BTCUSDT","Cross","Long","67537.50000000","67967.10000000","0.00200000","0.00200000","0.85920000","0E-8","-0.13550460","0E-8","2024-03-08 13:33:35.348","2024-03-08 14:29:44.618","Closed"
"XRPUSDT","Cross","Long","0.62780000","0.62630000","119.40000000","119.40000000","-0.17910000","0E-8","-0.03747966","0E-8","2024-03-08 11:48:25.930","2024-03-08 12:05:44.789","Closed"
"ADAUSDT","Cross","Long","0.74080000","0.73040000","438.00000000","438.00000000","-4.55520000","-0.14463077","-0.06489408","0E-8","2024-03-08 04:07:03.052","2024-03-08 08:16:31.493","Closed"
"XRPUSDT","Cross","Long","0.62310000","0.62470000","521.40000000","521.40000000","0.83424000","0E-8","-0.06497686","0E-8","2024-03-07 13:57:10.464","2024-03-07 14:20:51.247","Closed"
"XRPUSDT","Cross","Long","0.62050000","0.62230000","523.80000000","523.80000000","0.94284000","0E-8","-0.16250894","0E-8","2024-03-07 13:30:18.880","2024-03-07 13:50:42.059","Closed"
"XRPUSDT","Cross","Long","0.61790000","0.61920000","526.00000000","526.00000000","0.68380000","0E-8","-0.16250770","0E-8","2024-03-07 13:15:33.032","2024-03-07 13:28:32.077","Closed"
"ATOMUSDT","Cross","Short","13.77600000","13.80800000","23.58000000","23.58000000","-0.75456000","0E-8","-0.16241904","0E-8","2024-03-07 11:38:27.482","2024-03-07 11:44:46.989","Closed"
"XRPUSDT","Cross","Long","0.63660000","0.63920000","1178.60000000","1178.60000000","3.06436000","0E-8","-0.75182894","0E-8","2024-03-05 05:13:04.418","2024-03-05 05:17:55.152","Closed"
"MATICUSDT","Cross","Long","1.11780000","1.11820000","670.00000000","670.00000000","0.26800000","0E-8","-0.37446300","0E-8","2024-03-04 12:42:30.856","2024-03-04 12:43:23.348","Closed"
"MATICUSDT","Cross","Short","1.08390000","1.08710000","691.00000000","691.00000000","-2.21120000","0E-8","-0.75008050","0E-8","2024-03-04 06:05:35.231","2024-03-04 06:15:00.933","Closed"
"MATICUSDT","Cross","Long","1.10310000","1.08390000","679.00000000","679.00000000","-13.03680000","0E-8","-0.37450245","0E-8","2024-03-04 04:56:02.066","2024-03-04 06:05:26.019","Closed"
"MATICUSDT","Cross","Long","1.08350000","1.09050000","692.00000000","692.00000000","4.84400000","0E-8","-0.37489100","0E-8","2024-03-03 17:44:44.001","2024-03-03 22:39:35.124","Closed"
"MATICUSDT","Cross","Long","1.07780000","1.08300000","695.00000000","695.00000000","3.61400000","-0.34648408","-0.37453550","0E-8","2024-03-03 15:04:21.492","2024-03-03 17:08:06.642","Closed"
"MATICUSDT","Cross","Short","1.07640000","1.07260000","696.00000000","696.00000000","2.64480000","0E-8","-0.37458720","0E-8","2024-03-03 12:33:22.664","2024-03-03 13:00:21.060","Closed"
"MATICUSDT","Cross","Long","1.08540000","1.07630000","691.00000000","691.00000000","-6.28810000","0E-8","-0.37500570","0E-8","2024-03-03 12:24:59.430","2024-03-03 12:33:15.366","Closed"
"MATICUSDT","Cross","Short","1.08070000","1.08530000","694.00000000","694.00000000","-3.19240000","0E-8","-0.75160200","0E-8","2024-03-03 12:21:19.498","2024-03-03 12:24:56.004","Closed"
"MATICUSDT","Cross","Long","1.08050000","1.08400000","694.00000000","694.00000000","2.42900000","0E-8","-0.75108150","0E-8","2024-03-03 12:11:23.610","2024-03-03 12:15:04.209","Closed"
"MATICUSDT","Cross","Long","1.07190000","1.07530000","699.00000000","699.00000000","2.37660000","0E-8","-0.37462905","0E-8","2024-03-03 10:55:14.030","2024-03-03 11:17:45.489","Closed"
"MATICUSDT","Cross","Short","1.07470000","1.07140000","697.00000000","697.00000000","2.30010000","0E-8","-0.37453295","0E-8","2024-03-03 10:11:10.437","2024-03-03 10:49:55.787","Closed"
"MATICUSDT","Cross","Long","1.07720000","1.08020000","696.00000000","696.00000000","2.08800000","0E-8","-0.37486560","0E-8","2024-03-03 08:45:25.325","2024-03-03 09:07:39.158","Closed"
"MATICUSDT","Cross","Long","1.06610000","1.07070000","112.00000000","112.00000000","0.51520000","0E-8","-0.05970160","0E-8","2024-03-03 08:35:16.444","2024-03-03 08:39:30.852","Closed"
"MATICUSDT","Cross","Short","1.04810000","1.06270000","85.00000000","85.00000000","-1.24100000","0E-8","-0.04454425","0E-8","2024-03-03 07:32:31.333","2024-03-03 07:50:01.182","Closed"
"PORTALUSDT","Cross","Long","2.63330000","2.60760000","24.50000000","24.50000000","-0.62965000","0E-8","-0.03225792","0E-8","2024-02-29 15:07:59.746","2024-02-29 15:18:36.016","Closed"
"XRPUSDT","Cross","Short","0.57600000","0.57920000","17.30000000","17.30000000","-0.05536000","0E-8","-0.00498239","0E-8","2024-02-28 06:14:58.704","2024-02-28 06:45:55.574","Closed"
"XRPUSDT","Cross","Long","0.56070000","0.56270000","17.80000000","17.80000000","0.03560000","0E-8","-0.00499023","0E-8","2024-02-27 10:52:57.037","2024-02-27 13:44:09.043","Closed"
"XRPUSDT","Cross","Short","0.55260000","0.55100000","18.00000000","18.00000000","0.02880000","0E-8","-0.00497340","0E-8","2024-02-27 07:24:20.061","2024-02-27 07:45:56.038","Closed"
"XRPUSDT","Cross","Long","0.55510000","0.55430000","18.00000000","18.00000000","-0.01440000","0E-8","-0.00499590","0E-8","2024-02-27 06:28:34.649","2024-02-27 06:34:39.332","Closed"
"XRPUSDT","Cross","Long","0.54920000","0.55030000","10.90000000","10.90000000","0.01199000","0E-8","-0.00299314","0E-8","2024-02-26 19:20:49.537","2024-02-26 19:54:51.635","Closed"
"XRPUSDT","Cross","Short","0.54920000","0.54880000","10.90000000","10.90000000","0.00436000","0E-8","-0.00299314","0E-8","2024-02-26 19:18:24.495","2024-02-26 19:20:33.300","Closed"
"XRPUSDT","Cross","Short","0.52900000","0.52790000","150.00000000","150.00000000","0.16500000","0E-8","-0.01586999","0E-8","2024-02-13 10:34:14.955","2024-02-13 11:14:41.685","Closed"
"ATOMUSDT","Cross","Long","10.06300000","10.08800000","10.00000000","10.00000000","0.25000000","0E-8","0E-8","0E-8","2024-02-13 10:02:11.343","2024-02-13 10:07:48.506","Closed"
"MATICUSDT","Cross","Long","0.88220000","0.88170000","150.00000000","150.00000000","-0.07499999","0E-8","-0.00688116","0E-8","2024-02-13 10:01:01.014","2024-02-13 10:01:49.032","Closed"
"XRPUSDT","Cross","Short","0.52360000","0.52720000","550.00000000","550.00000000","-1.98000000","0.02881201","0E-8","0E-8","2024-02-10 20:42:10.928","2024-02-11 06:39:56.949","Closed"
"ATOMUSDT","Cross","Short","9.98800000","10.16400000","26.00000000","26.00000000","-4.57600000","0.02592460","0E-8","0E-8","2024-02-10 19:21:20.623","2024-02-11 06:39:57.951","Closed"
"ATOMUSDT","Cross","Long","9.94400000","9.97100000","26.00000000","26.00000000","0.70199999","0E-8","-0.13926866","0E-8","2024-02-10 17:45:19.916","2024-02-10 18:39:48.594","Closed"
"ATOMUSDT","Cross","Short","10.02400000","10.00200000","26.00000000","26.00000000","0.57199999","0E-8","-0.18215080","0E-8","2024-02-10 14:58:09.567","2024-02-10 15:00:57.998","Closed"
"XRPUSDT","Cross","Short","0.52160000","0.52080000","550.00000000","550.00000000","0.44000000","0E-8","0E-8","0E-8","2024-02-10 12:17:31.559","2024-02-10 12:33:01.628","Closed"
